row_id,Salary,q1,q3,iqr,lower_bound,upper_bound,log_salary,modified_z_log_salary,is_iqr_outlier,is_low_outlier,is_high_outlier,is_log_mz_outlier,is_log_mz_low_outlier,is_hybrid_outlier,kept_in_analysis
78,108267,70000.0,160000.0,90000.0,-65000.0,295000.0,11.592355677414545,-0.061954896408924806,False,False,False,False,False,False,True
79,149217,70000.0,160000.0,90000.0,-65000.0,295000.0,11.913156901279779,0.4733178988348758,False,False,False,False,False,False,True
80,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
81,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
82,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
83,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
84,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
85,151315,70000.0,160000.0,90000.0,-65000.0,295000.0,11.927119035642232,0.4966144143459866,False,False,False,False,False,False,True
86,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
87,150729,70000.0,160000.0,90000.0,-65000.0,295000.0,11.923238801403214,0.49014005055679966,False,False,False,False,False,False,True
88,48000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.778956289890028,-1.4191522242867916,False,False,False,False,False,False,True
89,215000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.2783933071098,1.0827330049180233,False,False,False,False,False,False,True
90,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
91,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
92,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
93,115000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.652687407345388,0.03871159523620264,False,False,False,False,False,False,True
94,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
95,114776,70000.0,160000.0,90000.0,-65000.0,295000.0,11.650737681778226,0.035458381168879276,False,False,False,False,False,False,True
96,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
97,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
98,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
99,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
100,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
101,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
102,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
103,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
104,107718,70000.0,160000.0,90000.0,-65000.0,295000.0,11.587271980098883,-0.07043729818888489,False,False,False,False,False,False,True
105,47000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.757902880692196,-1.454280884504961,False,False,False,False,False,False,True
106,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
107,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
108,55935,70000.0,160000.0,90000.0,-65000.0,295000.0,10.931945581281031,-1.163881983548456,False,False,False,False,False,False,True
109,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
110,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
111,52000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.858998997563564,-1.2855969860645864,False,False,False,False,False,False,True
112,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
113,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
114,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
115,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
116,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
117,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
118,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
119,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
120,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
121,136062,70000.0,160000.0,90000.0,-65000.0,295000.0,11.820865943188341,0.31932584569331673,False,False,False,False,False,False,True
122,140000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.84939770159144,0.3669325034536489,False,False,False,False,False,False,True
123,137878,70000.0,160000.0,90000.0,-65000.0,295000.0,11.834124515158612,0.3414484323653965,False,False,False,False,False,False,True
124,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
125,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
126,195000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.180754837545884,0.9198183629565582,False,False,False,False,False,False,True
127,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
128,72000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.184421397998193,-0.7426135279068101,False,False,False,False,False,False,True
129,135000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.813030057420567,0.3062512806165656,False,False,False,False,False,False,True
130,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
131,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
132,145000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.884489021402711,0.4254841156260003,False,False,False,False,False,False,True
133,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
134,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
135,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
136,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
137,132442,70000.0,160000.0,90000.0,-65000.0,295000.0,11.793900092725053,0.2743319832020872,False,False,False,False,False,False,True
138,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
139,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
140,88035,70000.0,160000.0,90000.0,-65000.0,295000.0,11.385489741660544,-0.4071209975154639,False,False,False,False,False,False,True
141,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
142,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
143,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
144,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
145,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
146,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
147,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
148,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
149,96000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.472103470449973,-0.2626016837890228,False,False,False,False,False,False,True
150,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
151,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
152,140000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.84939770159144,0.3669325034536489,False,False,False,False,False,False,True
153,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
154,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
155,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
156,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
157,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
158,192292,70000.0,160000.0,90000.0,-65000.0,295000.0,12.16677032904743,0.896484515086881,False,False,False,False,False,False,True
159,52000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.858998997563564,-1.2855969860645864,False,False,False,False,False,False,True
160,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
161,119000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.686878772093667,0.09576158763180621,False,False,False,False,False,False,True
162,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
163,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
164,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
165,166958,70000.0,160000.0,90000.0,-65000.0,295000.0,12.02549756276223,0.6607638791423275,False,False,False,False,False,False,True
166,30000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.308952660644293,-2.203376652641163,False,False,False,False,False,False,True
167,65000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.082142548877775,-0.913270873921189,False,False,False,False,False,False,True
168,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
169,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
170,174000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.066810578196666,0.7296966998625845,False,False,False,False,False,False,True
171,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
172,104000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.55214617812351,-0.12904644556681757,False,False,False,False,False,False,True
173,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
174,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
175,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
176,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
177,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
178,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
179,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
180,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
181,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
182,25000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.126631103850338,-2.5075892368777475,False,False,False,False,False,False,True
183,30000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.308952660644293,-2.203376652641163,False,False,False,False,False,False,True
184,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
185,26000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.165851817003619,-2.442147526562355,False,False,False,False,False,False,True
186,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
187,25000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.126631103850338,-2.5075892368777475,False,False,False,False,False,False,True
188,26000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.165851817003619,-2.442147526562355,False,False,False,False,False,False,True
189,51832,70000.0,160000.0,90000.0,-65000.0,295000.0,10.855762998129793,-1.2909964120438644,False,False,False,False,False,False,True
190,62807,70000.0,160000.0,90000.0,-65000.0,295000.0,11.047821811212685,-0.9705367314621159,False,False,False,False,False,False,True
191,30000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.308952660644293,-2.203376652641163,False,False,False,False,False,False,True
192,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
193,32000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.373491181781864,-2.09569092066677,False,False,False,False,False,False,True
194,25000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.126631103850338,-2.5075892368777475,False,False,False,False,False,False,True
195,154207,70000.0,160000.0,90000.0,-65000.0,295000.0,11.94605113467116,0.5282035630560432,False,False,False,False,False,False,True
196,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
197,25000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.126631103850338,-2.5075892368777475,False,False,False,False,False,False,True
198,30000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.308952660644293,-2.203376652641163,False,False,False,False,False,False,True
199,28000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.239959789157341,-2.318494689685283,False,False,False,False,False,False,True
200,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
201,38000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.545341438708522,-1.8089502209893245,False,False,False,False,False,False,True
202,25000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.126631103850338,-2.5075892368777475,False,False,False,False,False,False,True
203,45000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.714417768752456,-1.5268379562611847,False,False,False,False,False,False,True
204,165919,70000.0,160000.0,90000.0,-65000.0,295000.0,12.019254996444227,0.6503478468022023,False,False,False,False,False,False,True
205,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
206,26000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.165851817003619,-2.442147526562355,False,False,False,False,False,False,True
207,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
208,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
209,26000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.165851817003619,-2.442147526562355,False,False,False,False,False,False,True
210,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
211,35000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.46310334047155,-1.9461685775418887,False,False,False,False,False,False,True
212,33000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.404262840448617,-2.0443468779278295,False,False,False,False,False,False,True
213,30000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.308952660644293,-2.203376652641163,False,False,False,False,False,False,True
214,31000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.341742483467284,-2.1486652026456206,False,False,False,False,False,False,True
215,158966,70000.0,160000.0,90000.0,-65000.0,295000.0,11.976445621858101,0.5789182764244384,False,False,False,False,False,False,True
216,180000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.100712129872347,0.7862631247343529,False,False,False,False,False,False,True
217,196000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.185869938212655,0.9283531627895104,False,False,False,False,False,False,True
218,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
219,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
220,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
221,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
222,155000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.951180395901384,0.5367619904933111,False,False,False,False,False,False,True
223,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
224,198000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.196022309676673,0.9452928994476892,False,False,False,False,False,False,True
225,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
226,195000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.180754837545884,0.9198183629565582,False,False,False,False,False,False,True
227,180000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.100712129872347,0.7862631247343529,False,False,False,False,False,False,True
228,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
229,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
230,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
231,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
232,75000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.225243392518447,-0.6745,False,False,False,False,False,False,True
233,170000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.043553716032399,0.6908914687937134,False,False,False,False,False,False,True
234,198000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.196022309676673,0.9452928994476892,False,False,False,False,False,False,True
235,196000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.185869938212655,0.9283531627895104,False,False,False,False,False,False,True
236,190000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.154779351142624,0.8764769721496105,False,False,False,False,False,False,True
237,140000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.84939770159144,0.3669325034536489,False,False,False,False,False,False,True
238,130000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.77528972943772,0.2432796665765797,False,False,False,False,False,False,True
239,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
240,115000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.652687407345388,0.03871159523620264,False,False,False,False,False,False,True
241,185038,70000.0,160000.0,90000.0,-65000.0,295000.0,12.128316488373065,0.8323223696385998,False,False,False,False,False,False,True
242,117000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.669929213779893,0.06748040669537352,False,False,False,False,False,False,True
243,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
244,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
245,92000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.429543856031177,-0.3336145169071946,False,False,False,False,False,False,True
246,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
247,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
248,140000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.84939770159144,0.3669325034536489,False,False,False,False,False,False,True
249,60000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.002099841204238,-1.0468261121433942,False,False,False,False,False,False,True
250,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
251,135000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.813030057420567,0.3062512806165656,False,False,False,False,False,False,True
252,163978,70000.0,160000.0,90000.0,-65000.0,295000.0,12.007487551466447,0.6307132796698154,False,False,False,False,False,False,True
253,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
254,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
255,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
256,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
257,100000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.512925464970229,-0.19448815588220966,False,False,False,False,False,False,True
258,85000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.350406535472453,-0.4656590717040553,False,False,False,False,False,False,True
259,95000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.461632170582678,-0.2800735683481583,False,False,False,False,False,False,True
260,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
261,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
262,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
263,50000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.819778284410283,-1.3510386963799785,False,False,False,False,False,False,True
264,105000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.56171562913966,-0.11307934066413845,False,False,False,False,False,False,True
265,174436,70000.0,160000.0,90000.0,-65000.0,295000.0,12.069313191173272,0.7338724340672774,False,False,False,False,False,False,True
266,70000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.156250521031495,-0.7896180370441199,False,False,False,False,False,False,True
267,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
268,40000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.596634733096073,-1.7233648085233757,False,False,False,False,False,False,True
269,137000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.827736204810263,0.33078921886288754,False,False,False,False,False,False,True
270,136986,70000.0,160000.0,90000.0,-65000.0,295000.0,11.82763400980751,0.33061870141870586,False,False,False,False,False,False,True
271,110000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.608235644774552,-0.03545838116887631,False,False,False,False,False,False,True
272,150000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.918390573078392,0.4820505404977688,False,False,False,False,False,False,True
273,177002,70000.0,160000.0,90000.0,-65000.0,295000.0,12.083916310927156,0.7582384655797547,False,False,False,False,False,False,True
274,155000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.951180395901384,0.5367619904933111,False,False,False,False,False,False,True
275,135596,70000.0,160000.0,90000.0,-65000.0,295000.0,11.817435155528269,0.31360140587177104,False,False,False,False,False,False,True
276,102828,70000.0,160000.0,90000.0,-65000.0,295000.0,11.54081296845712,-0.14795646948792604,False,False,False,False,False,False,True
277,130356,70000.0,160000.0,90000.0,-65000.0,295000.0,11.778024448221752,0.24784268086342448,False,False,False,False,False,False,True
278,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
279,131000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.782952602183288,0.25606555082196175,False,False,False,False,False,False,True
280,120000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.695247021764184,0.10972442835437447,False,False,False,False,False,False,True
281,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
282,90000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.407564949312402,-0.37028741576341584,False,False,False,False,False,False,True
283,122000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.711776323715394,0.13730439065080993,False,False,False,False,False,False,True
284,144647,70000.0,160000.0,90000.0,-65000.0,295000.0,11.882051570472653,0.4214171075364366,False,False,False,False,False,False,True
285,180000,70000.0,160000.0,90000.0,-65000.0,295000.0,12.100712129872347,0.7862631247343529,False,False,False,False,False,False,True
286,55000,70000.0,160000.0,90000.0,-65000.0,295000.0,10.915088464214607,-1.1920089216666452,False,False,False,False,False,False,True
287,80000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.289781913656018,-0.566814268025607,False,False,False,False,False,False,True
288,160000,70000.0,160000.0,90000.0,-65000.0,295000.0,11.982929094215963,0.5897362724721619,False,False,False,False,False,False,True
